ngay_ban,san_pham,khu_vuc,so_cuoc_goi,thoi_gian_trung_binh,so_luong_ban,camera_truoc,ram,the_nho,dung_luong_pin,man_hinh_rong,don_gia
2018-10-06,OPPO A93,Hà Nội,376,213,2735,16,8,256,4000,6.43,6800000
2018-10-07,OPPO A93,Hà Nội,335,347,1733,16,8,256,4000,6.43,6800000
2018-10-08,OPPO A93,Hà Nội,303,346,2884,16,8,256,4000,6.43,6800000
2018-10-09,OPPO A93,Hà Nội,373,440,3605,16,8,256,4000,6.43,6800000
2018-10-10,OPPO A93,Hà Nội,204,369,3015,16,8,256,4000,6.43,6800000
2018-10-11,OPPO A93,Hà Nội,220,247,3175,16,8,256,4000,6.43,6800000
2018-10-12,OPPO A93,Hà Nội,140,455,3108,16,8,256,4000,6.43,6800000
2018-10-13,OPPO A93,Hà Nội,209,316,3737,16,8,256,4000,6.43,6800000
2018-10-14,OPPO A93,Hà Nội,310,255,3247,16,8,256,4000,6.43,6800000
2018-10-15,OPPO A93,Hà Nội,211,472,2901,16,8,256,4000,6.43,6800000
2018-10-16,OPPO A93,Hà Nội,115,457,2614,16,8,256,4000,6.43,6800000
2018-10-17,OPPO A93,Hà Nội,355,318,1242,16,8,256,4000,6.43,6800000
2018-10-18,OPPO A93,Hà Nội,357,438,2063,16,8,256,4000,6.43,6800000
2018-10-19,OPPO A93,Hà Nội,193,298,2280,16,8,256,4000,6.43,6800000
2018-10-20,OPPO A93,Hà Nội,313,236,2455,16,8,256,4000,6.43,6800000
2018-10-21,OPPO A93,Hà Nội,244,289,3267,16,8,256,4000,6.43,6800000
2018-10-22,OPPO A93,Hà Nội,180,498,3248,16,8,256,4000,6.43,6800000
2018-10-23,OPPO A93,Hà Nội,180,270,2716,16,8,256,4000,6.43,6800000
2018-10-24,OPPO A93,Hà Nội,352,488,3580,16,8,256,4000,6.43,6800000
2018-10-25,OPPO A93,Hà Nội,319,438,2287,16,8,256,4000,6.43,6800000
2018-10-26,OPPO A93,Hà Nội,320,297,3235,16,8,256,4000,6.43,6800000
2018-10-27,OPPO A93,Hà Nội,191,417,3959,16,8,256,4000,6.43,6800000
2018-10-28,OPPO A93,Hà Nội,247,236,3187,16,8,256,4000,6.43,6800000
2018-10-29,OPPO A93,Hà Nội,218,451,3524,16,8,256,4000,6.43,6800000
2018-10-30,OPPO A93,Hà Nội,248,348,2249,16,8,256,4000,6.43,6800000
2018-10-31,OPPO A93,Hà Nội,360,254,3610,16,8,256,4000,6.43,6800000
2018-11-01,OPPO A93,Hà Nội,247,473,2601,16,8,256,4000,6.43,6800000
2018-11-02,OPPO A93,Hà Nội,347,289,3718,16,8,256,4000,6.43,6800000
2018-11-03,OPPO A93,Hà Nội,147,279,2245,16,8,256,4000,6.43,6800000
2018-11-04,OPPO A93,Hà Nội,371,331,2952,16,8,256,4000,6.43,6800000
2018-11-05,OPPO A93,Hà Nội,335,487,3677,16,8,256,4000,6.43,6800000
2018-11-06,OPPO A93,Hà Nội,252,432,3418,16,8,256,4000,6.43,6800000
2018-11-07,OPPO A93,Hà Nội,276,474,3509,16,8,256,4000,6.43,6800000
2018-11-08,OPPO A93,Hà Nội,282,295,1310,16,8,256,4000,6.43,6800000
2018-11-09,OPPO A93,Hà Nội,343,335,1564,16,8,256,4000,6.43,6800000
2018-11-10,OPPO A93,Hà Nội,201,280,1577,16,8,256,4000,6.43,6800000
2018-11-11,OPPO A93,Hà Nội,357,429,1734,16,8,256,4000,6.43,6800000
2018-11-12,OPPO A93,Hà Nội,397,204,1115,16,8,256,4000,6.43,6800000
2018-11-13,OPPO A93,Hà Nội,235,247,3725,16,8,256,4000,6.43,6800000
2018-11-14,OPPO A93,Hà Nội,110,338,1452,16,8,256,4000,6.43,6800000
2018-11-15,OPPO A93,Hà Nội,390,274,1895,16,8,256,4000,6.43,6800000
2018-11-16,OPPO A93,Hà Nội,302,345,2658,16,8,256,4000,6.43,6800000
2018-11-17,OPPO A93,Hà Nội,159,398,2928,16,8,256,4000,6.43,6800000
2018-11-18,OPPO A93,Hà Nội,358,377,2375,16,8,256,4000,6.43,6800000
2018-11-19,OPPO A93,Hà Nội,179,433,1718,16,8,256,4000,6.43,6800000
2018-11-20,OPPO A93,Hà Nội,148,244,1821,16,8,256,4000,6.43,6800000
2018-11-21,OPPO A93,Hà Nội,266,430,2775,16,8,256,4000,6.43,6800000
2018-11-22,OPPO A93,Hà Nội,339,367,1872,16,8,256,4000,6.43,6800000
2018-11-23,OPPO A93,Hà Nội,354,247,2468,16,8,256,4000,6.43,6800000
2018-11-24,OPPO A93,Hà Nội,335,218,3075,16,8,256,4000,6.43,6800000
2018-11-25,OPPO A93,Hà Nội,297,429,2695,16,8,256,4000,6.43,6800000
2018-11-26,OPPO A93,Hà Nội,214,494,2766,16,8,256,4000,6.43,6800000
2018-11-27,OPPO A93,Hà Nội,254,475,1967,16,8,256,4000,6.43,6800000
2018-11-28,OPPO A93,Hà Nội,274,357,2778,16,8,256,4000,6.43,6800000
2018-11-29,OPPO A93,Hà Nội,152,274,3281,16,8,256,4000,6.43,6800000
2018-11-30,OPPO A93,Hà Nội,143,345,1783,16,8,256,4000,6.43,6800000
2018-12-01,OPPO A93,Hà Nội,379,496,3812,16,8,256,4000,6.43,6800000
2018-12-02,OPPO A93,Hà Nội,206,395,1782,16,8,256,4000,6.43,6800000
2018-12-03,OPPO A93,Hà Nội,219,481,3520,16,8,256,4000,6.43,6800000
2018-12-04,OPPO A93,Hà Nội,111,216,3305,16,8,256,4000,6.43,6800000
2018-12-05,OPPO A93,Hà Nội,296,247,1832,16,8,256,4000,6.43,6800000
2018-12-06,OPPO A93,Hà Nội,348,321,3525,16,8,256,4000,6.43,6800000
2018-12-07,OPPO A93,Hà Nội,191,471,3617,16,8,256,4000,6.43,6800000
2018-12-08,OPPO A93,Hà Nội,136,492,2185,16,8,256,4000,6.43,6800000
2018-12-09,OPPO A93,Hà Nội,239,461,3859,16,8,256,4000,6.43,6800000
2018-12-10,OPPO A93,Hà Nội,376,246,3380,16,8,256,4000,6.43,6800000
2018-12-11,OPPO A93,Hà Nội,350,462,1191,16,8,256,4000,6.43,6800000
2018-12-12,OPPO A93,Hà Nội,171,442,2879,16,8,256,4000,6.43,6800000
2018-12-13,OPPO A93,Hà Nội,126,287,2188,16,8,256,4000,6.43,6800000
2018-12-14,OPPO A93,Hà Nội,302,228,3376,16,8,256,4000,6.43,6800000
2018-12-15,OPPO A93,Hà Nội,104,231,2677,16,8,256,4000,6.43,6800000
2018-12-16,OPPO A93,Hà Nội,269,416,3154,16,8,256,4000,6.43,6800000
2018-12-17,OPPO A93,Hà Nội,309,338,3323,16,8,256,4000,6.43,6800000
2018-12-18,OPPO A93,Hà Nội,112,306,2002,16,8,256,4000,6.43,6800000
2018-12-19,OPPO A93,Hà Nội,136,497,2869,16,8,256,4000,6.43,6800000
2018-12-20,OPPO A93,Hà Nội,363,421,3885,16,8,256,4000,6.43,6800000
2018-12-21,OPPO A93,Hà Nội,154,442,1461,16,8,256,4000,6.43,6800000
2018-12-22,OPPO A93,Hà Nội,205,426,1461,16,8,256,4000,6.43,6800000
2018-12-23,OPPO A93,Hà Nội,391,381,2998,16,8,256,4000,6.43,6800000
2018-12-24,OPPO A93,Hà Nội,147,380,2873,16,8,256,4000,6.43,6800000
2018-12-25,OPPO A93,Hà Nội,317,322,1546,16,8,256,4000,6.43,6800000
2018-12-26,OPPO A93,Hà Nội,120,214,4056,16,8,256,4000,6.43,6800000
2018-12-27,OPPO A93,Hà Nội,188,290,1336,16,8,256,4000,6.43,6800000
2018-12-28,OPPO A93,Hà Nội,284,421,3677,16,8,256,4000,6.43,6800000
2018-12-29,OPPO A93,Hà Nội,162,209,3127,16,8,256,4000,6.43,6800000
2018-12-30,OPPO A93,Hà Nội,162,426,1631,16,8,256,4000,6.43,6800000
2018-12-31,OPPO A93,Hà Nội,198,253,3216,16,8,256,4000,6.43,6800000
2019-01-01,OPPO A93,Hà Nội,219,210,3928,16,8,256,4000,6.43,6800000
2019-01-02,OPPO A93,Hà Nội,158,474,1915,16,8,256,4000,6.43,6800000
2019-01-03,OPPO A93,Hà Nội,297,205,3383,16,8,256,4000,6.43,6800000
2019-01-04,OPPO A93,Hà Nội,255,279,3669,16,8,256,4000,6.43,6800000
2019-01-05,OPPO A93,Hà Nội,325,387,3239,16,8,256,4000,6.43,6800000
2019-01-06,OPPO A93,Hà Nội,138,353,2241,16,8,256,4000,6.43,6800000
2019-01-07,OPPO A93,Hà Nội,362,267,3942,16,8,256,4000,6.43,6800000
2019-01-08,OPPO A93,Hà Nội,139,341,1380,16,8,256,4000,6.43,6800000
2019-01-09,OPPO A93,Hà Nội,194,327,3661,16,8,256,4000,6.43,6800000
2019-01-10,OPPO A93,Hà Nội,387,436,1227,16,8,256,4000,6.43,6800000
2019-01-11,OPPO A93,Hà Nội,306,301,2569,16,8,256,4000,6.43,6800000
2019-01-12,OPPO A93,Hà Nội,250,458,2301,16,8,256,4000,6.43,6800000
2019-01-13,OPPO A93,Hà Nội,107,438,2018,16,8,256,4000,6.43,6800000
2019-01-14,OPPO A93,Hà Nội,250,201,3201,16,8,256,4000,6.43,6800000
2019-01-15,OPPO A93,Hà Nội,156,201,1768,16,8,256,4000,6.43,6800000
2019-01-16,OPPO A93,Hà Nội,142,420,1879,16,8,256,4000,6.43,6800000
2019-01-17,OPPO A93,Hà Nội,369,244,1676,16,8,256,4000,6.43,6800000
2019-01-18,OPPO A93,Hà Nội,343,374,2024,16,8,256,4000,6.43,6800000
2019-01-19,OPPO A93,Hà Nội,320,464,1817,16,8,256,4000,6.43,6800000
2018-03-29,OPPO A93,Hà Nội,303,203,3164,16,8,256,4000,6.43,6800000
2018-03-30,OPPO A93,Hà Nội,293,357,2756,16,8,256,4000,6.43,6800000
2018-03-31,OPPO A93,Hà Nội,342,281,2703,16,8,256,4000,6.43,6800000
2018-04-01,OPPO A93,Hà Nội,235,460,2184,16,8,256,4000,6.43,6800000
2018-04-02,OPPO A93,Hà Nội,181,404,3057,16,8,256,4000,6.43,6800000
2018-04-03,OPPO A93,Hà Nội,229,369,2882,16,8,256,4000,6.43,6800000
2018-04-04,OPPO A93,Hà Nội,310,381,3055,16,8,256,4000,6.43,6800000
2018-04-05,OPPO A93,Hà Nội,218,427,3032,16,8,256,4000,6.43,6800000
2018-04-06,OPPO A93,Hà Nội,311,497,3098,16,8,256,4000,6.43,6800000
2018-04-07,OPPO A93,Hà Nội,118,478,2846,16,8,256,4000,6.43,6800000
2018-04-08,OPPO A93,Hà Nội,217,279,3308,16,8,256,4000,6.43,6800000
2018-04-09,OPPO A93,Hà Nội,341,411,1379,16,8,256,4000,6.43,6800000
2018-04-10,OPPO A93,Hà Nội,316,390,3053,16,8,256,4000,6.43,6800000
2018-04-11,OPPO A93,Hà Nội,329,367,2183,16,8,256,4000,6.43,6800000
2018-04-12,OPPO A93,Hà Nội,227,354,3186,16,8,256,4000,6.43,6800000
2018-04-13,OPPO A93,Hà Nội,317,248,2896,16,8,256,4000,6.43,6800000
2018-04-14,OPPO A93,Hà Nội,186,254,2963,16,8,256,4000,6.43,6800000
2018-04-15,OPPO A93,Hà Nội,353,213,1418,16,8,256,4000,6.43,6800000
2018-04-16,OPPO A93,Hà Nội,337,263,2505,16,8,256,4000,6.43,6800000
2018-04-17,OPPO A93,Hà Nội,131,320,2793,16,8,256,4000,6.43,6800000
2018-04-18,OPPO A93,Hà Nội,360,335,3176,16,8,256,4000,6.43,6800000
2018-04-19,OPPO A93,Hà Nội,108,439,2938,16,8,256,4000,6.43,6800000
2018-04-20,OPPO A93,Hà Nội,123,313,2056,16,8,256,4000,6.43,6800000
2018-04-21,OPPO A93,Hà Nội,245,349,1699,16,8,256,4000,6.43,6800000
2018-04-22,OPPO A93,Hà Nội,355,326,1449,16,8,256,4000,6.43,6800000
2018-04-23,OPPO A93,Hà Nội,201,487,3189,16,8,256,4000,6.43,6800000
2018-04-24,OPPO A93,Hà Nội,367,213,2157,16,8,256,4000,6.43,6800000
2018-04-25,OPPO A93,Hà Nội,132,275,4028,16,8,256,4000,6.43,6800000
2018-04-26,OPPO A93,Hà Nội,194,413,2322,16,8,256,4000,6.43,6800000
2018-04-27,OPPO A93,Hà Nội,197,276,3516,16,8,256,4000,6.43,6800000
2018-04-28,OPPO A93,Hà Nội,332,371,2000,16,8,256,4000,6.43,6800000
2018-04-29,OPPO A93,Hà Nội,343,352,3225,16,8,256,4000,6.43,6800000
2018-04-30,OPPO A93,Hà Nội,395,480,2960,16,8,256,4000,6.43,6800000
2018-05-01,OPPO A93,Hà Nội,166,341,4034,16,8,256,4000,6.43,6800000
2018-05-02,OPPO A93,Hà Nội,189,424,1547,16,8,256,4000,6.43,6800000
2018-05-03,OPPO A93,Hà Nội,317,455,1460,16,8,256,4000,6.43,6800000
2018-05-04,OPPO A93,Hà Nội,170,432,1634,16,8,256,4000,6.43,6800000
2018-05-05,OPPO A93,Hà Nội,253,407,2638,16,8,256,4000,6.43,6800000
2018-05-06,OPPO A93,Hà Nội,234,289,3683,16,8,256,4000,6.43,6800000
2018-05-07,OPPO A93,Hà Nội,302,265,2656,16,8,256,4000,6.43,6800000
2018-05-08,OPPO A93,Hà Nội,340,324,2529,16,8,256,4000,6.43,6800000
2018-05-09,OPPO A93,Hà Nội,325,294,3950,16,8,256,4000,6.43,6800000
2018-05-10,OPPO A93,Hà Nội,263,440,1218,16,8,256,4000,6.43,6800000
2018-05-11,OPPO A93,Hà Nội,107,345,1250,16,8,256,4000,6.43,6800000
2018-05-12,OPPO A93,Hà Nội,117,339,2492,16,8,256,4000,6.43,6800000
2018-05-13,OPPO A93,Hà Nội,335,429,2729,16,8,256,4000,6.43,6800000
2018-05-14,OPPO A93,Hà Nội,215,257,1180,16,8,256,4000,6.43,6800000
2018-05-15,OPPO A93,Hà Nội,200,244,1177,16,8,256,4000,6.43,6800000
2018-05-16,OPPO A93,Hà Nội,242,297,2387,16,8,256,4000,6.43,6800000
2018-05-17,OPPO A93,Hà Nội,168,378,1343,16,8,256,4000,6.43,6800000
2018-05-18,OPPO A93,Hà Nội,244,453,1395,16,8,256,4000,6.43,6800000
2018-05-19,OPPO A93,Hà Nội,189,388,1314,16,8,256,4000,6.43,6800000
2018-05-20,OPPO A93,Hà Nội,300,290,3848,16,8,256,4000,6.43,6800000
2018-05-21,OPPO A93,Hà Nội,270,448,3849,16,8,256,4000,6.43,6800000
2018-05-22,OPPO A93,Hà Nội,391,470,3458,16,8,256,4000,6.43,6800000
2018-05-23,OPPO A93,Hà Nội,123,481,1750,16,8,256,4000,6.43,6800000
2018-05-24,OPPO A93,Hà Nội,377,213,3522,16,8,256,4000,6.43,6800000
2018-05-25,OPPO A93,Hà Nội,103,466,3276,16,8,256,4000,6.43,6800000
2018-05-26,OPPO A93,Hà Nội,100,468,1130,16,8,256,4000,6.43,6800000
2018-05-27,OPPO A93,Hà Nội,324,291,2286,16,8,256,4000,6.43,6800000
2018-05-28,OPPO A93,Hà Nội,113,466,2713,16,8,256,4000,6.43,6800000
2018-05-29,OPPO A93,Hà Nội,152,286,3705,16,8,256,4000,6.43,6800000
2018-05-30,OPPO A93,Hà Nội,223,483,1557,16,8,256,4000,6.43,6800000
2018-05-31,OPPO A93,Hà Nội,345,217,3862,16,8,256,4000,6.43,6800000
2018-06-01,OPPO A93,Hà Nội,197,463,2625,16,8,256,4000,6.43,6800000
2018-06-02,OPPO A93,Hà Nội,347,469,2523,16,8,256,4000,6.43,6800000
2018-06-03,OPPO A93,Hà Nội,272,302,2544,16,8,256,4000,6.43,6800000
2018-06-04,OPPO A93,Hà Nội,248,257,2742,16,8,256,4000,6.43,6800000
2018-06-05,OPPO A93,Hà Nội,311,212,2199,16,8,256,4000,6.43,6800000
2018-06-06,OPPO A93,Hà Nội,324,471,1828,16,8,256,4000,6.43,6800000
2018-06-07,OPPO A93,Hà Nội,287,286,2197,16,8,256,4000,6.43,6800000
2018-06-08,OPPO A93,Hà Nội,310,452,2055,16,8,256,4000,6.43,6800000
2018-06-09,OPPO A93,Hà Nội,366,244,2726,16,8,256,4000,6.43,6800000
2018-06-10,OPPO A93,Hà Nội,238,473,2395,16,8,256,4000,6.43,6800000
2018-06-11,OPPO A93,Hà Nội,187,259,3459,16,8,256,4000,6.43,6800000
2018-06-12,OPPO A93,Hà Nội,326,457,3412,16,8,256,4000,6.43,6800000
2018-06-13,OPPO A93,Hà Nội,355,279,1234,16,8,256,4000,6.43,6800000
2018-06-14,OPPO A93,Hà Nội,153,325,1403,16,8,256,4000,6.43,6800000
2018-06-15,OPPO A93,Hà Nội,396,228,1466,16,8,256,4000,6.43,6800000
2018-06-16,OPPO A93,Hà Nội,352,385,2664,16,8,256,4000,6.43,6800000
2018-06-17,OPPO A93,Hà Nội,357,254,3842,16,8,256,4000,6.43,6800000
2018-06-18,OPPO A93,Hà Nội,215,256,1199,16,8,256,4000,6.43,6800000
2018-06-19,OPPO A93,Hà Nội,109,235,2145,16,8,256,4000,6.43,6800000
2018-06-20,OPPO A93,Hà Nội,333,450,1283,16,8,256,4000,6.43,6800000
2018-06-21,OPPO A93,Hà Nội,231,346,3047,16,8,256,4000,6.43,6800000
2018-06-22,OPPO A93,Hà Nội,278,443,3844,16,8,256,4000,6.43,6800000
2018-06-23,OPPO A93,Hà Nội,309,367,3256,16,8,256,4000,6.43,6800000
2018-06-24,OPPO A93,Hà Nội,376,408,1452,16,8,256,4000,6.43,6800000
2018-06-25,OPPO A93,Hà Nội,196,384,2311,16,8,256,4000,6.43,6800000
2018-06-26,OPPO A93,Hà Nội,285,203,3005,16,8,256,4000,6.43,6800000
2018-06-27,OPPO A93,Hà Nội,305,432,1581,16,8,256,4000,6.43,6800000
2018-06-28,OPPO A93,Hà Nội,217,242,3818,16,8,256,4000,6.43,6800000
2018-06-29,OPPO A93,Hà Nội,209,488,3518,16,8,256,4000,6.43,6800000
2018-06-30,OPPO A93,Hà Nội,239,409,2835,16,8,256,4000,6.43,6800000
2018-07-01,OPPO A93,Hà Nội,302,499,2381,16,8,256,4000,6.43,6800000
2018-07-02,OPPO A93,Hà Nội,126,223,3448,16,8,256,4000,6.43,6800000
2018-07-03,OPPO A93,Hà Nội,196,391,2843,16,8,256,4000,6.43,6800000
2018-07-04,OPPO A93,Hà Nội,376,330,2774,16,8,256,4000,6.43,6800000
2018-07-05,OPPO A93,Hà Nội,339,386,3989,16,8,256,4000,6.43,6800000
2018-07-06,OPPO A93,Hà Nội,298,282,3856,16,8,256,4000,6.43,6800000
2018-07-07,OPPO A93,Hà Nội,196,376,3638,16,8,256,4000,6.43,6800000
2018-07-08,OPPO A93,Hà Nội,366,272,1212,16,8,256,4000,6.43,6800000
2018-07-09,OPPO A93,Hà Nội,251,272,3528,16,8,256,4000,6.43,6800000
2018-07-10,OPPO A93,Hà Nội,223,441,3967,16,8,256,4000,6.43,6800000
2018-07-11,OPPO A93,Hà Nội,392,319,1259,16,8,256,4000,6.43,6800000
2018-07-12,OPPO A93,Hà Nội,113,233,2744,16,8,256,4000,6.43,6800000
2018-07-13,OPPO A93,Hà Nội,154,211,1323,16,8,256,4000,6.43,6800000
2018-07-14,OPPO A93,Hà Nội,366,450,2641,16,8,256,4000,6.43,6800000
2018-07-15,OPPO A93,Hà Nội,135,396,2280,16,8,256,4000,6.43,6800000
2018-07-16,OPPO A93,Hà Nội,210,350,3787,16,8,256,4000,6.43,6800000
2018-07-17,OPPO A93,Hà Nội,380,440,1988,16,8,256,4000,6.43,6800000
2018-07-18,OPPO A93,Hà Nội,307,489,1592,16,8,256,4000,6.43,6800000
2018-07-19,OPPO A93,Hà Nội,100,314,3824,16,8,256,4000,6.43,6800000
2018-07-20,OPPO A93,Hà Nội,388,344,2898,16,8,256,4000,6.43,6800000
2018-07-21,OPPO A93,Hà Nội,360,494,1460,16,8,256,4000,6.43,6800000
2018-07-22,OPPO A93,Hà Nội,107,388,2444,16,8,256,4000,6.43,6800000
2018-07-23,OPPO A93,Hà Nội,111,241,2966,16,8,256,4000,6.43,6800000
2018-07-24,OPPO A93,Hà Nội,193,466,3321,16,8,256,4000,6.43,6800000
2018-07-25,OPPO A93,Hà Nội,335,216,3283,16,8,256,4000,6.43,6800000
2018-07-26,OPPO A93,Hà Nội,308,300,2866,16,8,256,4000,6.43,6800000
2018-07-27,OPPO A93,Hà Nội,238,222,2504,16,8,256,4000,6.43,6800000
2018-07-28,OPPO A93,Hà Nội,352,380,4045,16,8,256,4000,6.43,6800000
2018-07-29,OPPO A93,Hà Nội,291,460,3961,16,8,256,4000,6.43,6800000
2018-07-30,OPPO A93,Hà Nội,129,221,2115,16,8,256,4000,6.43,6800000
2018-07-31,OPPO A93,Hà Nội,178,311,1774,16,8,256,4000,6.43,6800000
2018-08-01,OPPO A93,Hà Nội,344,334,1365,16,8,256,4000,6.43,6800000
2018-08-02,OPPO A93,Hà Nội,281,455,3141,16,8,256,4000,6.43,6800000
2018-08-03,OPPO A93,Hà Nội,398,215,3994,16,8,256,4000,6.43,6800000
2018-08-04,OPPO A93,Hà Nội,189,218,1236,16,8,256,4000,6.43,6800000
2018-08-05,OPPO A93,Hà Nội,128,202,3153,16,8,256,4000,6.43,6800000
2018-08-06,OPPO A93,Hà Nội,391,311,1723,16,8,256,4000,6.43,6800000
2018-08-07,OPPO A93,Hà Nội,398,306,1122,16,8,256,4000,6.43,6800000
2018-08-08,OPPO A93,Hà Nội,298,366,2617,16,8,256,4000,6.43,6800000
2018-08-09,OPPO A93,Hà Nội,114,474,3465,16,8,256,4000,6.43,6800000
2018-08-10,OPPO A93,Hà Nội,173,397,1743,16,8,256,4000,6.43,6800000
2018-08-11,OPPO A93,Hà Nội,117,325,2284,16,8,256,4000,6.43,6800000
2018-08-12,OPPO A93,Hà Nội,240,347,3052,16,8,256,4000,6.43,6800000
2018-08-13,OPPO A93,Hà Nội,125,453,2341,16,8,256,4000,6.43,6800000
2018-08-14,OPPO A93,Hà Nội,247,436,3254,16,8,256,4000,6.43,6800000
2018-08-15,OPPO A93,Hà Nội,149,375,3996,16,8,256,4000,6.43,6800000
2018-08-16,OPPO A93,Hà Nội,262,225,3774,16,8,256,4000,6.43,6800000
2018-08-17,OPPO A93,Hà Nội,312,225,2292,16,8,256,4000,6.43,6800000
2018-08-18,OPPO A93,Hà Nội,150,486,2622,16,8,256,4000,6.43,6800000
2018-08-19,OPPO A93,Hà Nội,243,449,2417,16,8,256,4000,6.43,6800000
2018-08-20,OPPO A93,Hà Nội,153,361,1164,16,8,256,4000,6.43,6800000
2018-08-21,OPPO A93,Hà Nội,338,284,2684,16,8,256,4000,6.43,6800000
2018-08-22,OPPO A93,Hà Nội,184,430,1709,16,8,256,4000,6.43,6800000
2018-08-23,OPPO A93,Hà Nội,111,457,2596,16,8,256,4000,6.43,6800000
2018-08-24,OPPO A93,Hà Nội,117,474,3480,16,8,256,4000,6.43,6800000
2018-08-25,OPPO A93,Hà Nội,207,382,3428,16,8,256,4000,6.43,6800000
2018-08-26,OPPO A93,Hà Nội,307,261,1797,16,8,256,4000,6.43,6800000
2018-08-27,OPPO A93,Hà Nội,234,206,1972,16,8,256,4000,6.43,6800000
2018-08-28,OPPO A93,Hà Nội,115,397,2988,16,8,256,4000,6.43,6800000
2018-08-29,OPPO A93,Hà Nội,319,282,3038,16,8,256,4000,6.43,6800000
2018-08-30,OPPO A93,Hà Nội,268,215,1774,16,8,256,4000,6.43,6800000
2018-08-31,OPPO A93,Hà Nội,304,485,1669,16,8,256,4000,6.43,6800000
2018-09-01,OPPO A93,Hà Nội,211,322,1752,16,8,256,4000,6.43,6800000
2018-09-02,OPPO A93,Hà Nội,145,354,1269,16,8,256,4000,6.43,6800000
2018-09-03,OPPO A93,Hà Nội,192,321,3301,16,8,256,4000,6.43,6800000
2018-09-04,OPPO A93,Hà Nội,120,341,1157,16,8,256,4000,6.43,6800000
2018-09-05,OPPO A93,Hà Nội,203,220,1829,16,8,256,4000,6.43,6800000
2018-09-06,OPPO A93,Hà Nội,146,255,1499,16,8,256,4000,6.43,6800000
2018-09-07,OPPO A93,Hà Nội,334,245,3966,16,8,256,4000,6.43,6800000
2018-09-08,OPPO A93,Hà Nội,291,339,2653,16,8,256,4000,6.43,6800000
2018-09-09,OPPO A93,Hà Nội,311,402,2217,16,8,256,4000,6.43,6800000
2018-09-10,OPPO A93,Hà Nội,219,373,3119,16,8,256,4000,6.43,6800000
2018-09-11,OPPO A93,Hà Nội,290,434,2579,16,8,256,4000,6.43,6800000
2018-09-12,OPPO A93,Hà Nội,271,309,2885,16,8,256,4000,6.43,6800000
2018-09-13,OPPO A93,Hà Nội,199,367,2021,16,8,256,4000,6.43,6800000
2018-09-14,OPPO A93,Hà Nội,342,423,4038,16,8,256,4000,6.43,6800000
2018-09-15,OPPO A93,Hà Nội,391,377,3863,16,8,256,4000,6.43,6800000
2018-09-16,OPPO A93,Hà Nội,357,498,2776,16,8,256,4000,6.43,6800000
2018-09-17,OPPO A93,Hà Nội,314,352,3001,16,8,256,4000,6.43,6800000
2018-09-18,OPPO A93,Hà Nội,199,420,3940,16,8,256,4000,6.43,6800000
2018-01-01,OPPO A93,Hà Nội,138,428,3765,16,8,256,4000,6.43,6800000
2018-01-02,OPPO A93,Hà Nội,257,207,2231,16,8,256,4000,6.43,6800000
2018-01-03,OPPO A93,Hà Nội,398,216,1425,16,8,256,4000,6.43,6800000
2018-01-04,OPPO A93,Hà Nội,260,361,2119,16,8,256,4000,6.43,6800000
2018-01-05,OPPO A93,Hà Nội,195,263,2916,16,8,256,4000,6.43,6800000
2018-01-06,OPPO A93,Hà Nội,267,431,3037,16,8,256,4000,6.43,6800000
2018-01-07,OPPO A93,Hà Nội,223,322,3038,16,8,256,4000,6.43,6800000
2018-01-08,OPPO A93,Hà Nội,165,453,3253,16,8,256,4000,6.43,6800000
2018-01-09,OPPO A93,Hà Nội,390,328,2863,16,8,256,4000,6.43,6800000
2018-01-10,OPPO A93,Hà Nội,280,244,1142,16,8,256,4000,6.43,6800000
2018-01-11,OPPO A93,Hà Nội,210,376,3508,16,8,256,4000,6.43,6800000
2018-01-12,OPPO A93,Hà Nội,115,209,1168,16,8,256,4000,6.43,6800000
2018-01-13,OPPO A93,Hà Nội,237,275,1429,16,8,256,4000,6.43,6800000
2018-01-14,OPPO A93,Hà Nội,111,447,1553,16,8,256,4000,6.43,6800000
2018-01-15,OPPO A93,Hà Nội,117,365,1151,16,8,256,4000,6.43,6800000
2018-01-16,OPPO A93,Hà Nội,233,206,3800,16,8,256,4000,6.43,6800000
2018-01-17,OPPO A93,Hà Nội,129,263,2716,16,8,256,4000,6.43,6800000
2018-01-18,OPPO A93,Hà Nội,392,364,3607,16,8,256,4000,6.43,6800000
2018-01-19,OPPO A93,Hà Nội,371,348,2622,16,8,256,4000,6.43,6800000
2018-01-20,OPPO A93,Hà Nội,153,493,2405,16,8,256,4000,6.43,6800000
2018-01-21,OPPO A93,Hà Nội,381,491,3899,16,8,256,4000,6.43,6800000
2018-01-22,OPPO A93,Hà Nội,309,447,2875,16,8,256,4000,6.43,6800000
2018-01-23,OPPO A93,Hà Nội,263,289,2011,16,8,256,4000,6.43,6800000
2018-01-24,OPPO A93,Hà Nội,129,436,2164,16,8,256,4000,6.43,6800000
2018-01-25,OPPO A93,Hà Nội,144,389,3112,16,8,256,4000,6.43,6800000
2018-01-26,OPPO A93,Hà Nội,388,372,3423,16,8,256,4000,6.43,6800000
2018-01-27,OPPO A93,Hà Nội,253,265,2866,16,8,256,4000,6.43,6800000
2018-01-28,OPPO A93,Hà Nội,291,234,2101,16,8,256,4000,6.43,6800000
2018-01-29,OPPO A93,Hà Nội,326,415,1677,16,8,256,4000,6.43,6800000
